,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8434,Old Town,40.59632891379513,-74.08751118005578,Jimmy's Liquors,40.59471027683718,-74.08677339692527,Liquor Store
8435,Old Town,40.59632891379513,-74.08751118005578,Mattress Firm,40.592527,-74.086906,Mattress Store
8436,Old Town,40.59632891379513,-74.08751118005578,Citibank,40.591826,-74.08722,Bank
8437,Old Town,40.59632891379513,-74.08751118005578,Dunkin',40.59659219533593,-74.08504474102887,Donut Shop
8438,Old Town,40.59632891379513,-74.08751118005578,Wendy's,40.588282481446306,-74.09104183316236,Fast Food Restaurant
8439,Old Town,40.59632891379513,-74.08751118005578,Met Food,40.59864091903534,-74.08245309148231,Grocery Store
8440,Old Town,40.59632891379513,-74.08751118005578,Emiliani Enterprises,40.5962476563816,-74.08519837568699,Cosmetics Shop
8441,Old Town,40.59632891379513,-74.08751118005578,Shell,40.58862682,-74.09041239,Gas Station
8442,Old Town,40.59632891379513,-74.08751118005578,Buono Jewelers,40.597167,-74.08422,Jewelry Store
8443,Old Town,40.59632891379513,-74.08751118005578,Kuzina,40.5927664147746,-74.08681020305463,Greek Restaurant
8444,Old Town,40.59632891379513,-74.08751118005578,Shop And Save Superette,40.598264,-74.081779,Deli / Bodega
8445,Old Town,40.59632891379513,-74.08751118005578,Murano's Furniture,40.5913531,-74.0873809,Furniture / Home Store
8446,Old Town,40.59632891379513,-74.08751118005578,Burger King,40.59053109691779,-74.08907340606675,Fast Food Restaurant
8447,Old Town,40.59632891379513,-74.08751118005578,Delfini,40.59885,-74.079235,Grocery Store
8448,Old Town,40.59632891379513,-74.08751118005578,Country Pro Shop & Awards Center,40.589038,-74.08904100000001,Sporting Goods Shop
8449,Old Town,40.59632891379513,-74.08751118005578,Gennaro's Pizzeria at Rab's,40.588986279600206,-74.08919343588491,Pizza Place
8450,Old Town,40.59632891379513,-74.08751118005578,MTA Bus - Clove Rd & Grasmere Station (S53),40.60351458138338,-74.08346056938171,Bus Stop
8451,Old Town,40.59632891379513,-74.08751118005578,Giuseppe's Pizza,40.60371325968216,-74.09143185572272,Pizza Place
8452,Old Town,40.59632891379513,-74.08751118005578,The Willow Pilates and Yoga,40.59022722888047,-74.09471324572212,Pilates Studio
8453,Old Town,40.59632891379513,-74.08751118005578,MTA SIR - Grasmere,40.60393721520083,-74.08347754834163,Train Station
8454,Old Town,40.59632891379513,-74.08751118005578,Now or Never Body Works,40.60418,-74.084027,Tattoo Parlor
8455,Old Town,40.59632891379513,-74.08751118005578,Quick Mart,40.60424264836357,-74.08374201333469,Deli / Bodega
8456,Old Town,40.59632891379513,-74.08751118005578,MTA Bus - Richmond Rd & Raritan Av (S74/S76/X15),40.594643359132846,-74.0983709692955,Bus Stop
8457,Old Town,40.59632891379513,-74.08751118005578,Tolins Gourmet Deli,40.604493,-74.084356,Deli / Bodega
8458,Old Town,40.59632891379513,-74.08751118005578,Muscle Maker Grill,40.604383220168245,-74.08352343727462,Sandwich Place
8459,Old Town,40.59632891379513,-74.08751118005578,Beauty SQ,40.587804,-74.090633,Spa
8460,Old Town,40.59632891379513,-74.08751118005578,Café Latté,40.58789902798767,-74.09133012939543,Mediterranean Restaurant
8461,Dongan Hills,40.588672948199275,-74.09639905312521,Lee's Tavern,40.58897772415113,-74.09551967256701,Pizza Place
8462,Dongan Hills,40.588672948199275,-74.09639905312521,Max's Es-Ca,40.591488320573276,-74.10108934861441,Italian Restaurant
8463,Dongan Hills,40.588672948199275,-74.09639905312521,The Original Goodfella's Brick Oven Pizza,40.58686788831963,-74.09167454548084,Pizza Place
8464,Dongan Hills,40.588672948199275,-74.09639905312521,InkStained Tattoo Studio,40.58455394748827,-74.09409635911616,Tattoo Parlor
8465,Dongan Hills,40.588672948199275,-74.09639905312521,Jac Mao,40.58589520337693,-74.0929625430169,Chinese Restaurant
8466,Dongan Hills,40.588672948199275,-74.09639905312521,Rab's Country Lanes,40.5891025,-74.0890536,Event Service
8467,Dongan Hills,40.588672948199275,-74.09639905312521,Mario's,40.589676000000004,-74.10155,Italian Restaurant
8468,Dongan Hills,40.588672948199275,-74.09639905312521,Nakata,40.587172659946596,-74.10379592747928,Japanese Restaurant
8469,Dongan Hills,40.588672948199275,-74.09639905312521,Ariemma's Italian Deli,40.585438525854904,-74.0933284987808,Deli / Bodega
8470,Dongan Hills,40.588672948199275,-74.09639905312521,Ariemma's Garden Center,40.584988,-74.093266,Flower Shop
8471,Dongan Hills,40.588672948199275,-74.09639905312521,Pasticceria Bruno,40.58822351559775,-74.09044993885533,Italian Restaurant
8472,Dongan Hills,40.588672948199275,-74.09639905312521,Lobster House Joe's,40.58299441922391,-74.09578443232427,Seafood Restaurant
8473,Dongan Hills,40.588672948199275,-74.09639905312521,Michael's Meatballs & Martinis,40.58484616583649,-74.09374191168232,Italian Restaurant
8474,Dongan Hills,40.588672948199275,-74.09639905312521,South Shore Eyecare Associates,40.592865,-74.088018,Optical Shop
8475,Dongan Hills,40.588672948199275,-74.09639905312521,The Square,40.582876716793265,-74.0959245118689,Pizza Place
8476,Dongan Hills,40.588672948199275,-74.09639905312521,SUBWAY,40.586057000000004,-74.092065,Sandwich Place
8477,Dongan Hills,40.588672948199275,-74.09639905312521,Trattoria Romana,40.592354020268424,-74.0871806131993,Italian Restaurant
8478,Dongan Hills,40.588672948199275,-74.09639905312521,Primo Pizzeria,40.59625490196405,-74.09506601949096,Pizza Place
8479,Dongan Hills,40.588672948199275,-74.09639905312521,Red Apple,40.58675657547483,-74.09170785757414,Sushi Restaurant
8480,Dongan Hills,40.588672948199275,-74.09639905312521,Dyker Park Bagels,40.58663875257769,-74.09178599457081,Bagel Shop
8481,Dongan Hills,40.588672948199275,-74.09639905312521,Paco's Tequila Bar,40.58846596072505,-74.09020469196744,Mexican Restaurant
8482,Dongan Hills,40.588672948199275,-74.09639905312521,Rab's High Roller's Lounge,40.58893786831407,-74.08922265314786,Bar
8483,Dongan Hills,40.588672948199275,-74.09639905312521,TD Bank,40.591052582608285,-74.08770382404327,Bank
8484,Dongan Hills,40.588672948199275,-74.09639905312521,7-Eleven,40.586183442351,-74.0919309854507,Convenience Store
8485,Dongan Hills,40.588672948199275,-74.09639905312521,Staples,40.583831,-74.0961518,Paper / Office Supplies Store
8486,Dongan Hills,40.588672948199275,-74.09639905312521,Walgreens,40.5864176,-74.0926956,Pharmacy
8487,Dongan Hills,40.588672948199275,-74.09639905312521,Richmond County Country Club,40.58860546707714,-74.10502256451207,New American Restaurant
8488,Dongan Hills,40.588672948199275,-74.09639905312521,Orange Leaf,40.58917595214339,-74.10162693600252,Ice Cream Shop
8489,Dongan Hills,40.588672948199275,-74.09639905312521,Chase Bank,40.5873412,-74.091078,Bank
8490,Dongan Hills,40.588672948199275,-74.09639905312521,Colonnade,40.581064124636214,-74.09873286760781,Diner
8491,Dongan Hills,40.588672948199275,-74.09639905312521,Cielo Ristorante,40.593456,-74.087168,Italian Restaurant
8492,Dongan Hills,40.588672948199275,-74.09639905312521,SUBWAY,40.58704884699894,-74.10386834168204,Sandwich Place
8493,Dongan Hills,40.588672948199275,-74.09639905312521,Tim Hortons,40.59017323385254,-74.08836877666914,Coffee Shop
8494,Dongan Hills,40.588672948199275,-74.09639905312521,Carvel Ice Cream,40.587269,-74.104104,Ice Cream Shop
8495,Dongan Hills,40.588672948199275,-74.09639905312521,Wendy's,40.588282481446306,-74.09104183316236,Fast Food Restaurant
8496,Dongan Hills,40.588672948199275,-74.09639905312521,Little Caesars Pizza,40.588,-74.10334399999999,Pizza Place
8497,Dongan Hills,40.588672948199275,-74.09639905312521,MTA SIR - Dongan Hills,40.5890535300189,-74.09588402984284,Train Station
8498,Dongan Hills,40.588672948199275,-74.09639905312521,Dunkin',40.58698720317438,-74.10439083804607,Donut Shop
8499,Dongan Hills,40.588672948199275,-74.09639905312521,Dunkin',40.58382572357108,-74.0947484951239,Donut Shop
8500,Dongan Hills,40.588672948199275,-74.09639905312521,Shell,40.58862682,-74.09041239,Gas Station
8501,Dongan Hills,40.588672948199275,-74.09639905312521,Citibank,40.591826,-74.08722,Bank
8502,Dongan Hills,40.588672948199275,-74.09639905312521,Mattress Firm,40.592527,-74.086906,Mattress Store
8503,Dongan Hills,40.588672948199275,-74.09639905312521,Cafe Bella Vita,40.5829267900994,-74.09678005546017,Italian Restaurant
8504,Dongan Hills,40.588672948199275,-74.09639905312521,Berry Homes,40.586921999999994,-74.101244,Basketball Court
8505,Dongan Hills,40.588672948199275,-74.09639905312521,Carmines Cigars,40.589215,-74.101933,Smoke Shop
8506,Dongan Hills,40.588672948199275,-74.09639905312521,Aladdin Grill,40.58454614,-74.09405299388155,Eastern European Restaurant
8507,Dongan Hills,40.588672948199275,-74.09639905312521,M & K Spanish Restaurant,40.588,-74.10334399999999,Spanish Restaurant
8508,Dongan Hills,40.588672948199275,-74.09639905312521,Burger King,40.59053109691779,-74.08907340606675,Fast Food Restaurant
8509,Dongan Hills,40.588672948199275,-74.09639905312521,DOUGH by Licastri,40.593869,-74.099447,Pizza Place
8510,Dongan Hills,40.588672948199275,-74.09639905312521,Donato's Place,40.593910188134465,-74.09952652105338,Diner
8511,Dongan Hills,40.588672948199275,-74.09639905312521,Chen's Restaurant,40.594218,-74.098776,Asian Restaurant
8512,Dongan Hills,40.588672948199275,-74.09639905312521,Shishito,40.594297,-74.098836,Sushi Restaurant
8513,Dongan Hills,40.588672948199275,-74.09639905312521,Carroll's Florist,40.594079,-74.09984399999999,Flower Shop
8514,Dongan Hills,40.588672948199275,-74.09639905312521,MTA Bus - Richmond Rd & Raritan Av (S74/S76/X15),40.594643359132846,-74.0983709692955,Bus Stop
8515,Dongan Hills,40.588672948199275,-74.09639905312521,Diddle Dee Bagels & Deli,40.595582,-74.096236,Bagel Shop
8516,Dongan Hills,40.588672948199275,-74.09639905312521,MTA SIR - Jefferson Avenue,40.58388087890419,-74.10304904632783,Train Station
8517,Dongan Hills,40.588672948199275,-74.09639905312521,Murano's Furniture,40.5913531,-74.0873809,Furniture / Home Store
8518,Dongan Hills,40.588672948199275,-74.09639905312521,Za Ra Turkish Cafe Grill,40.581387,-74.098424,Turkish Restaurant
8519,Dongan Hills,40.588672948199275,-74.09639905312521,MTA Bus - Richmond Rd & Mark St (S74/S76),40.5963337884095,-74.09445226192474,Bus Stop
8520,Dongan Hills,40.588672948199275,-74.09639905312521,SIUH Cafeteria,40.58504190012796,-74.08693428207393,Cafeteria
8521,Dongan Hills,40.588672948199275,-74.09639905312521,Kuzina's The Greek  Kitchen,40.59271968354119,-74.0870970036329,Greek Restaurant
8522,Dongan Hills,40.588672948199275,-74.09639905312521,Kuzina,40.5927664147746,-74.08681020305463,Greek Restaurant
8523,Dongan Hills,40.588672948199275,-74.09639905312521,Zorba's Mediterranean Grill,40.592715999999996,-74.08675,Greek Restaurant
8524,Dongan Hills,40.588672948199275,-74.09639905312521,Uncle Louie G,40.59300700522128,-74.0869266492099,Ice Cream Shop
8525,Midland Beach,40.57352690574283,-74.09348266303591,Midland Beach Board Walk,40.57258913247899,-74.08780253119807,Beach
8526,Midland Beach,40.57352690574283,-74.09348266303591,Midland Beach,40.57263129162902,-74.08819198608397,Beach
8527,Midland Beach,40.57352690574283,-74.09348266303591,Not Just Bagels,40.578482720260325,-74.09672868467428,Bagel Shop
8528,Midland Beach,40.57352690574283,-74.09348266303591,Nunzio's Pizzeria & Restaurant,40.57790081223008,-74.10245879477773,Pizza Place
8529,Midland Beach,40.57352690574283,-74.09348266303591,Planet Wings,40.57675930281548,-74.10389574981552,Wings Joint
8530,Midland Beach,40.57352690574283,-74.09348266303591,White Castle,40.576360355647765,-74.10432885363875,Fast Food Restaurant
8531,Midland Beach,40.57352690574283,-74.09348266303591,Colonnade,40.581064124636214,-74.09873286760781,Diner
8532,Midland Beach,40.57352690574283,-74.09348266303591,Family Fruit,40.57533984277121,-74.10467531990632,Grocery Store
8533,Midland Beach,40.57352690574283,-74.09348266303591,Enterprise Rent-A-Car,40.57884290751611,-74.10094991326338,Rental Car Location
8534,Midland Beach,40.57352690574283,-74.09348266303591,Party City,40.577247909423704,-74.10336687752074,Miscellaneous Shop
8535,Midland Beach,40.57352690574283,-74.09348266303591,Duane Reade,40.57818693511867,-74.10247244659597,Pharmacy
8536,Midland Beach,40.57352690574283,-74.09348266303591,Miller Field,40.56894456511781,-74.09989933653577,Other Great Outdoors
8537,Midland Beach,40.57352690574283,-74.09348266303591,Liquors Midland Winery,40.572072999999996,-74.09323499999999,Liquor Store
8538,Midland Beach,40.57352690574283,-74.09348266303591,Everybody's Kitchen,40.572446,-74.092683,Chinese Restaurant
8539,Midland Beach,40.57352690574283,-74.09348266303591,MTA Bus - Midland Av & Freeborn St (S51/S81/X4/X5/X7/X8),40.5727372341559,-74.09410893917084,Bus Stop
8540,Midland Beach,40.57352690574283,-74.09348266303591,SYSRACKS,40.572011931961306,-74.09191489219666,Business Service
8541,Midland Beach,40.57352690574283,-74.09348266303591,Laroccas Italian Ices and Pizzeria,40.574205,-74.09631,Dessert Shop
8542,Midland Beach,40.57352690574283,-74.09348266303591,Sorry babushka,40.575965000000004,-74.103531,Eastern European Restaurant
8543,Midland Beach,40.57352690574283,-74.09348266303591,Capital One Bank,40.57959532458313,-74.10097013648732,Bank
8544,Midland Beach,40.57352690574283,-74.09348266303591,South Beach Field 5,40.57156897320387,-74.087821,Baseball Field
8545,Midland Beach,40.57352690574283,-74.09348266303591,Hip Wo Kitchen,40.57848142203755,-74.09672857567487,Asian Restaurant
8546,Midland Beach,40.57352690574283,-74.09348266303591,Papa John's Pizza,40.57751259569617,-74.10335207448827,Pizza Place
8547,Midland Beach,40.57352690574283,-74.09348266303591,Midland Baseball Field,40.575069121402834,-74.08561710796525,Baseball Field
8548,Midland Beach,40.57352690574283,-74.09348266303591,Miller's Field Beach,40.56715747324979,-74.09353842959867,Beach
8549,Midland Beach,40.57352690574283,-74.09348266303591,Midland Beach Playground,40.574176433526674,-74.08436664443092,Playground
8550,Midland Beach,40.57352690574283,-74.09348266303591,Ben Soto Skatepark,40.57453,-74.0840594,Skate Park
8551,Midland Beach,40.57352690574283,-74.09348266303591,JMY Nail Salon,40.576329,-74.102339,Cosmetics Shop
8552,Midland Beach,40.57352690574283,-74.09348266303591,MTA Bus - New Dorp La & Hylan Bl (S76/S78/S79-SBS/X1/X2/X3/X8/X9),40.57634864637628,-74.10244927900331,Bus Stop
8553,Midland Beach,40.57352690574283,-74.09348266303591,Chicken Holiday,40.578855663132714,-74.10079982626719,Fast Food Restaurant
8554,Midland Beach,40.57352690574283,-74.09348266303591,Original Pizza,40.576094,-74.103414,Pizza Place
8555,Midland Beach,40.57352690574283,-74.09348266303591,How Greek It Is,40.57612805807603,-74.10346685653272,Greek Restaurant
8556,Midland Beach,40.57352690574283,-74.09348266303591,MTA Bus - Hylan Bl & Lincoln Av (S78/X1/X2/X3/X4/X5/X7/X8/X9),40.57676127311358,-74.10334963775145,Bus Stop
8557,Midland Beach,40.57352690574283,-74.09348266303591,Champ Beverages,40.575655,-74.10404399999999,Liquor Store
8558,Midland Beach,40.57352690574283,-74.09348266303591,The Renaissance,40.578612,-74.102175,Other Nightlife
8559,Midland Beach,40.57352690574283,-74.09348266303591,El Dorado Restaurant,40.576113,-74.103973,Spanish Restaurant
8560,Midland Beach,40.57352690574283,-74.09348266303591,Joe and Johns Toto's Restaurant and Bar,40.576173,-74.082888,Food
8561,Midland Beach,40.57352690574283,-74.09348266303591,Crystal Auto Glass,40.580626,-74.099758,Automotive Shop
8562,Midland Beach,40.57352690574283,-74.09348266303591,Mike's Souvlaki Express,40.58135146206364,-74.09844557255042,Diner
8563,Midland Beach,40.57352690574283,-74.09348266303591,Midland Beach Soccer Field,40.57543463737144,-74.0819478034973,Soccer Field
8564,Grant City,40.57621558711788,-74.10585598545434,Ralph's Famous Italian Ices,40.573672676194874,-74.10696098032903,Dessert Shop
8565,Grant City,40.57621558711788,-74.10585598545434,Better Gourmet Health Kitchen,40.573943887949795,-74.10637975269493,Food & Drink Shop
8566,Grant City,40.57621558711788,-74.10585598545434,Planet Wings,40.57675930281548,-74.10389574981552,Wings Joint
8567,Grant City,40.57621558711788,-74.10585598545434,White Castle,40.576360355647765,-74.10432885363875,Fast Food Restaurant
8568,Grant City,40.57621558711788,-74.10585598545434,Nunzio's Pizzeria & Restaurant,40.57790081223008,-74.10245879477773,Pizza Place
8569,Grant City,40.57621558711788,-74.10585598545434,European Wax Center,40.57306556113113,-74.10749485222351,Health & Beauty Service
8570,Grant City,40.57621558711788,-74.10585598545434,A.F Bennett Salon & Wellness Spa,40.57110029044498,-74.11102851309995,Salon / Barbershop
8571,Grant City,40.57621558711788,-74.10585598545434,Pizzeria Giove,40.57225602760008,-74.11312280991517,Pizza Place
8572,Grant City,40.57621558711788,-74.10585598545434,Precious Island Tea Shop,40.570726136335146,-74.11021898799076,Dim Sum Restaurant
8573,Grant City,40.57621558711788,-74.10585598545434,Beach Bum Tanning,40.57291886814841,-74.10750283734232,Tanning Salon
8574,Grant City,40.57621558711788,-74.10585598545434,Taste Of India II,40.57212651619049,-74.11267401240129,Indian Restaurant
8575,Grant City,40.57621558711788,-74.10585598545434,Family Fruit,40.57533984277121,-74.10467531990632,Grocery Store
8576,Grant City,40.57621558711788,-74.10585598545434,La Strada,40.573742673776685,-74.11562734222126,Italian Restaurant
8577,Grant City,40.57621558711788,-74.10585598545434,Moravian Florist,40.578136,-74.115665,Flower Shop
8578,Grant City,40.57621558711788,-74.10585598545434,Piece A Cake,40.57330904848907,-74.11506337218066,Bakery
8579,Grant City,40.57621558711788,-74.10585598545434,SIPS + MAKER,40.5715696,-74.1122391,Coffee Shop
8580,Grant City,40.57621558711788,-74.10585598545434,Starbucks,40.569599,-74.109722,Coffee Shop
8581,Grant City,40.57621558711788,-74.10585598545434,Cucina Fresca,40.58136142634979,-74.11143749968348,Italian Restaurant
8582,Grant City,40.57621558711788,-74.10585598545434,Something Sweet,40.57164273221767,-74.11210681709342,Dessert Shop
8583,Grant City,40.57621558711788,-74.10585598545434,Simple Asia,40.57429,-74.1064,Asian Restaurant
8584,Grant City,40.57621558711788,-74.10585598545434,Brioso,40.57305217331347,-74.1147890387532,Italian Restaurant
8585,Grant City,40.57621558711788,-74.10585598545434,Yogurt City,40.57018249221603,-74.10962753481326,Ice Cream Shop
8586,Grant City,40.57621558711788,-74.10585598545434,Five Below,40.56980589867202,-74.11000789814761,Discount Store
8587,Grant City,40.57621558711788,-74.10585598545434,Fushimi Japanese Restaurant,40.581569110937515,-74.11136008040864,Japanese Restaurant
8588,Grant City,40.57621558711788,-74.10585598545434,7-Eleven,40.5709355092605,-74.1100403666505,Convenience Store
8589,Grant City,40.57621558711788,-74.10585598545434,French Tart (Chez Laurent),40.57948,-74.109806,French Restaurant
8590,Grant City,40.57621558711788,-74.10585598545434,Not Just Bagels,40.578482720260325,-74.09672868467428,Bagel Shop
8591,Grant City,40.57621558711788,-74.10585598545434,Party City,40.577247909423704,-74.10336687752074,Miscellaneous Shop
8592,Grant City,40.57621558711788,-74.10585598545434,JHU Comic Books - Staten Island,40.57191558094112,-74.11236757113456,Hobby Shop
8593,Grant City,40.57621558711788,-74.10585598545434,Cantina Mexicana,40.573801597848664,-74.11606088924255,Mexican Restaurant
8594,Grant City,40.57621558711788,-74.10585598545434,Alor Cafe,40.581117336646095,-74.11187399591903,Lounge
8595,Grant City,40.57621558711788,-74.10585598545434,Excelsior Grand Catering Hall,40.572858924163164,-74.10691813879004,Event Space
8596,Grant City,40.57621558711788,-74.10585598545434,Jade Asian Bistro,40.57148439711095,-74.11144680789089,Dim Sum Restaurant
8597,Grant City,40.57621558711788,-74.10585598545434,ShopRite,40.57188431470115,-74.10779322694098,Supermarket
8598,Grant City,40.57621558711788,-74.10585598545434,Pronto Pizza,40.57132503373072,-74.11114965254167,Pizza Place
8599,Grant City,40.57621558711788,-74.10585598545434,Little Italy Gourmet,40.57456522835696,-74.11614983551179,Italian Restaurant
8600,Grant City,40.57621558711788,-74.10585598545434,Colonnade,40.581064124636214,-74.09873286760781,Diner
8601,Grant City,40.57621558711788,-74.10585598545434,Chase Bank,40.572699,-74.11439,Bank
8602,Grant City,40.57621558711788,-74.10585598545434,Enterprise Rent-A-Car,40.57884290751611,-74.10094991326338,Rental Car Location
8603,Grant City,40.57621558711788,-74.10585598545434,Duane Reade,40.581697,-74.1119704,Pharmacy
8604,Grant City,40.57621558711788,-74.10585598545434,Grant City Tavern,40.578740627486134,-74.10915288731941,Bar
8605,Grant City,40.57621558711788,-74.10585598545434,Duane Reade,40.57818693511867,-74.10247244659597,Pharmacy
8606,Grant City,40.57621558711788,-74.10585598545434,Blaze Pizza,40.56807935425772,-74.11057872485245,Pizza Place
8607,Grant City,40.57621558711788,-74.10585598545434,Moe's Southwest Grill,40.57263702737227,-74.10782037547146,Mexican Restaurant
8608,Grant City,40.57621558711788,-74.10585598545434,7-Eleven,40.5799668,-74.108934,Convenience Store
8609,Grant City,40.57621558711788,-74.10585598545434,Applebee's Grill + Bar,40.56948585,-74.10888233,American Restaurant
8610,Grant City,40.57621558711788,-74.10585598545434,Corner House BBQ,40.579599,-74.109308,BBQ Joint
8611,Grant City,40.57621558711788,-74.10585598545434,Carter's,40.569123,-74.109138,Kids Store
8612,Grant City,40.57621558711788,-74.10585598545434,T-Mobile,40.56896802185648,-74.11062330007553,Mobile Phone Shop
8613,Grant City,40.57621558711788,-74.10585598545434,The Children's Place,40.56917675134797,-74.10945683758061,Kids Store
8614,Grant City,40.57621558711788,-74.10585598545434,Sorry babushka,40.575965000000004,-74.103531,Eastern European Restaurant
8615,Grant City,40.57621558711788,-74.10585598545434,John's Deli,40.57339617204428,-74.11520299290436,Deli / Bodega
8616,Grant City,40.57621558711788,-74.10585598545434,Boston Market,40.56977344198401,-74.10981595516205,American Restaurant
8617,Grant City,40.57621558711788,-74.10585598545434,New York & Company,40.56991193886317,-74.10978728029603,Women's Store
8618,Grant City,40.57621558711788,-74.10585598545434,Halal Cart,40.57026781150197,-74.1096955152299,Food Truck
8619,Grant City,40.57621558711788,-74.10585598545434,Justice,40.56906764858171,-74.10907254232791,Clothing Store
8620,Grant City,40.57621558711788,-74.10585598545434,SUBWAY,40.57382855300669,-74.11582156739867,Sandwich Place
8621,Grant City,40.57621558711788,-74.10585598545434,Papa John's Pizza,40.57751259569617,-74.10335207448827,Pizza Place
8622,Grant City,40.57621558711788,-74.10585598545434,Capital One Bank,40.57959532458313,-74.10097013648732,Bank
8623,Grant City,40.57621558711788,-74.10585598545434,T.J. Maxx,40.569597,-74.109275,Department Store
8624,Grant City,40.57621558711788,-74.10585598545434,Firestone Complete Auto Care,40.569157,-74.11117,Automotive Shop
8625,Grant City,40.57621558711788,-74.10585598545434,Miller Field,40.56894456511781,-74.09989933653577,Other Great Outdoors
8626,Grant City,40.57621558711788,-74.10585598545434,Crown Palace,40.572839920244384,-74.11430191648847,Chinese Restaurant
8627,Grant City,40.57621558711788,-74.10585598545434,Fresh Tortillas & Taco,40.57182088561353,-74.11235016061852,Taco Place
8628,Grant City,40.57621558711788,-74.10585598545434,Lincoln Liquors,40.57936173832212,-74.10817564979747,Liquor Store
8629,Grant City,40.57621558711788,-74.10585598545434,On The Run,40.578244,-74.101847,Convenience Store
8630,Grant City,40.57621558711788,-74.10585598545434,Local Movers Staten island,40.575872,-74.11236,Home Service
8631,Grant City,40.57621558711788,-74.10585598545434,Crystal Auto Glass,40.580626,-74.099758,Automotive Shop
8632,Grant City,40.57621558711788,-74.10585598545434,Lane Music Center,40.57204452998146,-74.11233186721802,Music Store
8633,Grant City,40.57621558711788,-74.10585598545434,Pho Rainbow,40.573791580924706,-74.1166253993199,Vietnamese Restaurant
8634,Grant City,40.57621558711788,-74.10585598545434,John's Pizza,40.580708894603895,-74.11230506679195,Pizza Place
8635,Grant City,40.57621558711788,-74.10585598545434,On Your Toes Dancewear,40.581339,-74.111455,Boutique
8636,Grant City,40.57621558711788,-74.10585598545434,Hip Wo Kitchen,40.57848142203755,-74.09672857567487,Asian Restaurant
8637,Grant City,40.57621558711788,-74.10585598545434,CakeChef's Cookie Jar,40.57347,-74.114947,Bakery
8638,Grant City,40.57621558711788,-74.10585598545434,Laroccas Italian Ices and Pizzeria,40.574205,-74.09631,Dessert Shop
8639,Grant City,40.57621558711788,-74.10585598545434,Mike's Souvlaki Express,40.58135146206364,-74.09844557255042,Diner
8640,Grant City,40.57621558711788,-74.10585598545434,Gino's Villa Monte Pizzeria & Restaurant,40.57332150714542,-74.11524228435161,Pizza Place
8641,Grant City,40.57621558711788,-74.10585598545434,MTA SIR - New Dorp,40.57369983271895,-74.11700417257934,Train Station
8642,Grant City,40.57621558711788,-74.10585598545434,New Dorp Fitness,40.573496,-74.115972,Gym
8643,Grant City,40.57621558711788,-74.10585598545434,T.J. Deli/Pizza - ATM,40.572413,-74.095635,Food
8644,Grant City,40.57621558711788,-74.10585598545434,Richmond Country Club,40.583104999999996,-74.113069,Nightlife Spot
8645,New Dorp Beach,40.56425549307335,-74.10432707469124,Harvest Cafe,40.565888,-74.101095,Diner
8646,New Dorp Beach,40.56425549307335,-74.10432707469124,Cedar Grove Beach,40.56104285514093,-74.10059334492644,Beach
8647,New Dorp Beach,40.56425549307335,-74.10432707469124,Griff's Place,40.565722139951,-74.10065152022653,Sports Bar
8648,New Dorp Beach,40.56425549307335,-74.10432707469124,HomeGoods,40.565139,-74.11303,Furniture / Home Store
8649,New Dorp Beach,40.56425549307335,-74.10432707469124,Precious Island Tea Shop,40.570726136335146,-74.11021898799076,Dim Sum Restaurant
8650,New Dorp Beach,40.56425549307335,-74.10432707469124,A.F Bennett Salon & Wellness Spa,40.57110029044498,-74.11102851309995,Salon / Barbershop
8651,New Dorp Beach,40.56425549307335,-74.10432707469124,GameStop,40.56636307022993,-74.11055983420368,Video Game Store
8652,New Dorp Beach,40.56425549307335,-74.10432707469124,Starbucks,40.569599,-74.109722,Coffee Shop
8653,New Dorp Beach,40.56425549307335,-74.10432707469124,Empire East,40.56504284636723,-74.11429384830024,Asian Restaurant
8654,New Dorp Beach,40.56425549307335,-74.10432707469124,Five Guys,40.564596,-74.113663,Burger Joint
8655,New Dorp Beach,40.56425549307335,-74.10432707469124,Five Below,40.56980589867202,-74.11000789814761,Discount Store
8656,New Dorp Beach,40.56425549307335,-74.10432707469124,Jersey Mike's Subs,40.5654201777543,-74.11299303174019,Sandwich Place
8657,New Dorp Beach,40.56425549307335,-74.10432707469124,Chipotle Mexican Grill,40.56789769009645,-74.11147005278593,Mexican Restaurant
8658,New Dorp Beach,40.56425549307335,-74.10432707469124,Yogurt City,40.57018249221603,-74.10962753481326,Ice Cream Shop
8659,New Dorp Beach,40.56425549307335,-74.10432707469124,Starbucks,40.564137,-74.114275,Coffee Shop
8660,New Dorp Beach,40.56425549307335,-74.10432707469124,Carvel,40.56703522582877,-74.11021169314324,Ice Cream Shop
8661,New Dorp Beach,40.56425549307335,-74.10432707469124,Vitamin Shoppe,40.568083,-74.111266,Supplement Shop
8662,New Dorp Beach,40.56425549307335,-74.10432707469124,Blaze Pizza,40.56807935425772,-74.11057872485245,Pizza Place
8663,New Dorp Beach,40.56425549307335,-74.10432707469124,CVS pharmacy,40.566614388161604,-74.11317086725782,Pharmacy
8664,New Dorp Beach,40.56425549307335,-74.10432707469124,7-Eleven,40.5709355092605,-74.1100403666505,Convenience Store
8665,New Dorp Beach,40.56425549307335,-74.10432707469124,Beach Bum Tanning,40.57291886814841,-74.10750283734232,Tanning Salon
8666,New Dorp Beach,40.56425549307335,-74.10432707469124,Dunkin',40.565618,-74.112643,Donut Shop
